time_s,position_rad,velocity_rad_s,target_rad
0.0,0.006798168178647757,0.7442073822021484,0.24999911065015112
0.01666666666666705,0.023244116455316544,1.1800059080123901,0.24999911065015112
0.03333333333333366,0.04500279203057289,1.398056983947754,0.24999911065015112
0.050000000000000266,0.06904562562704086,1.4662834405899048,0.24999911065015112
0.06666666666666687,0.09332673251628876,1.4355945587158203,0.24999911065015112
0.08333333333333348,0.11653177440166473,1.3435616493225098,0.24999911065015112
0.10000000000000009,0.13788117468357086,1.217307686805725,0.24999911065015112
0.1166666666666667,0.15697583556175232,1.0758552551269531,0.24999911065015112
0.1333333333333333,0.17367950081825256,0.9320700764656067,0.24999911065015112
0.15000000000000036,0.18802934885025024,0.7942326068878174,0.24999911065015112
0.16666666666666696,0.20051564276218414,0.7096008658409119,0.24999911065015112
0.18333333333333357,0.21130239963531494,0.5881220102310181,0.24999911065015112
0.20000000000000018,0.22016237676143646,0.4795418977737427,0.24999911065015112
0.21666666666666679,0.22734051942825317,0.38599488139152527,0.24999911065015112
0.2333333333333334,0.23308195173740387,0.306738018989563,0.24999911065015112
0.25,0.237615168094635,0.2405804991722107,0.24999911065015112
0.26666666666666705,0.2411467581987381,0.1861133873462677,0.24999911065015112
0.28333333333333366,0.24385911226272583,0.1418561339378357,0.24999911065015112
0.30000000000000027,0.2459099292755127,0.10635408759117126,0.24999911065015112
0.3166666666666669,0.24743343889713287,0.078240305185318,0.24999911065015112
0.3333333333333335,0.2485419660806656,0.0562710203230381,0.24999911065015112
0.3500000000000001,0.24932850897312164,0.03934299200773239,0.24999911065015112
0.3666666666666667,0.24986864626407623,0.026497352868318558,0.24999911065015112
0.3833333333333333,0.25022345781326294,0.016915395855903625,0.24999911065015112
0.40000000000000036,0.2504411041736603,0.009909147396683693,0.24999911065015112
0.41666666666666696,0.2505597472190857,0.004908478818833828,0.24999911065015112
0.43333333333333357,0.2506086230278015,0.001446909736841917,0.24999911065015112
0.4500000000000002,0.2506102919578552,-0.0008519266848452389,0.24999911065015112
0.4666666666666668,0.25058114528656006,-0.002287865150719881,0.24999911065015112
0.4833333333333334,0.25053369998931885,-0.0030963439494371414,0.24999911065015112
0.5,0.25047680735588074,-0.003460464533418417,0.24999911065015112
0.516666666666667,0.25041648745536804,-0.003520167199894786,0.24999911065015112
0.5333333333333337,0.2503570020198822,-0.0033801244571805,0.24999911065015112
0.5500000000000003,0.25030088424682617,-0.0031180328223854303,0.24999911065015112
0.5666666666666669,0.2502499222755432,-0.0027901530265808105,0.24999911065015112
0.5833333333333335,0.2502046227455139,-0.002436116337776184,0.24999911065015112
0.6000000000000001,0.25016531348228455,-0.0020825169049203396,0.24999911065015112
0.6166666666666667,0.2501316964626312,-0.0017466446151956916,0.24999911065015112
0.6333333333333333,0.25010359287261963,-0.0014387606643140316,0.24999911065015112
0.6500000000000004,0.2500801682472229,-0.0011641493765637279,0.24999911065015112
0.666666666666667,0.25006118416786194,-0.0009243281674571335,0.24999911065015112
0.6833333333333336,0.25004586577415466,-0.0007190540782175958,0.24999911065015112
0.7000000000000002,0.25003352761268616,-0.0005459398380480707,0.24999911065015112
0.7166666666666668,0.2500239312648773,-0.00040184331010095775,0.24999911065015112
0.7333333333333334,0.2500164806842804,-0.0002837342908605933,0.24999911065015112
0.75,0.25001081824302673,-0.00018821792036760598,0.24999911065015112
0.7666666666666666,0.2500065267086029,-0.00011203208123333752,0.24999911065015112
0.7833333333333337,0.250003457069397,-5.1882219850085676e-05,0.24999911065015112
0.8000000000000003,0.2500011920928955,-5.334220531949541e-06,0.24999911065015112
0.8166666666666669,0.24999958276748657,3.0484332455671392e-05,0.24999911065015112
0.8333333333333335,0.249998539686203,5.7511449995217845e-05,0.24999911065015112
0.8500000000000001,0.24999788403511047,7.748216739855707e-05,0.24999911065015112
0.8666666666666667,0.2499975711107254,9.188312833430246e-05,0.24999911065015112
0.8833333333333333,0.24999742209911346,0.00010179942182730883,0.24999911065015112
0.9000000000000004,0.2499973624944687,0.00010850529361050576,0.24999911065015112
0.916666666666667,0.24999739229679108,0.0001128736839746125,0.24999911065015112
0.9333333333333336,0.24999746680259705,0.00011556529352674261,0.24999911065015112
0.9500000000000002,0.24999763071537018,0.00011700185132212937,0.24999911065015112
0.9666666666666668,0.2499978095293045,0.00011743027425836772,0.24999911065015112
0.9833333333333334,0.24999798834323883,0.00011719132453436032,0.24999911065015112
1.0,0.24999815225601196,0.00011652569810394198,0.24999911065015112
1.0166666666666666,0.2499983012676239,0.00011565802560653538,0.24999911065015112
1.0333333333333337,0.24999843537807465,0.0001146782306022942,0.24999911065015112
1.0500000000000003,0.24999848008155823,0.00011374938912922516,0.24999911065015112
1.0666666666666669,0.24999850988388062,0.00011305929365335032,0.24999911065015112
1.0833333333333335,0.249998539686203,0.00011253363481955603,0.24999911065015112
1.1,0.2499985694885254,0.00011211797391297296,0.24999911065015112
1.1166666666666667,0.24999859929084778,0.00011177035048604012,0.24999911065015112
1.1333333333333333,0.24999862909317017,0.0001114629048970528,0.24999911065015112
1.1500000000000004,0.24999865889549255,0.00011118420661659911,0.24999911065015112
1.166666666666667,0.24999868869781494,0.00011092281783930957,0.24999911065015112
1.1833333333333336,0.24999871850013733,0.00011067058221669868,0.24999911065015112
1.2000000000000002,0.24999874830245972,0.0001104224065784365,0.24999911065015112
1.2166666666666668,0.2499987781047821,0.00011017985525541008,0.24999911065015112
1.2333333333333334,0.2499988079071045,0.00010993819159921259,0.24999911065015112
1.25,0.24999883770942688,0.00010970287257805467,0.24999911065015112
1.2666666666666666,0.24999886751174927,0.00010946579277515411,0.24999911065015112
1.2833333333333337,0.24999889731407166,0.00010922968067461625,0.24999911065015112
1.3000000000000003,0.24999889731407166,0.00010901576024480164,0.24999911065015112
1.3166666666666669,0.24999886751174927,0.00010890448174905032,0.24999911065015112
1.3333333333333335,0.24999883770942688,0.00010892313730437309,0.24999911065015112
1.35,0.24999882280826569,0.00010902134818024933,0.24999911065015112
1.3666666666666667,0.24999882280826569,0.00010910333367064595,0.24999911065015112
1.3833333333333333,0.24999882280826569,0.00010915529128396884,0.24999911065015112
1.4,0.24999882280826569,0.00010918829502770677,0.24999911065015112
1.4166666666666665,0.24999883770942688,0.00010918647603830323,0.24999911065015112
1.4333333333333331,0.24999883770942688,0.00010916370229097083,0.24999911065015112
1.4499999999999997,0.24999883770942688,0.00010915100574493408,0.24999911065015112
1.4666666666666672,0.24999883770942688,0.00010914223094005138,0.24999911065015112
1.4833333333333338,0.24999883770942688,0.00010913878213614225,0.24999911065015112
1.5000000000000004,0.24999883770942688,0.00010913528967648745,0.24999911065015112
1.516666666666667,0.24999883770942688,0.00010913379810517654,0.24999911065015112
1.5333333333333337,0.24999883770942688,0.00010913262667600065,0.24999911065015112
1.5500000000000003,0.24999883770942688,0.00010912971629295498,0.24999911065015112
1.5666666666666669,0.24999883770942688,0.00010912914876826108,0.24999911065015112
1.5833333333333335,0.24999883770942688,0.00010912986908806488,0.24999911065015112
1.6,0.24999883770942688,0.00010912890866165981,0.24999911065015112
1.6166666666666667,0.24999883770942688,0.00010912934521911666,0.24999911065015112
1.6333333333333333,0.24999883770942688,0.00010912917787209153,0.24999911065015112
1.65,0.24999883770942688,0.0001091299855033867,0.24999911065015112
1.6666666666666665,0.24999883770942688,0.0001091306985472329,0.24999911065015112
1.6833333333333331,0.24999883770942688,0.00010912989819189534,0.24999911065015112
1.6999999999999997,0.24999883770942688,0.00010913045116467401,0.24999911065015112
1.7166666666666672,0.24999883770942688,0.00010913048754446208,0.24999911065015112
1.7333333333333338,0.24999883770942688,0.00010913056030403823,0.24999911065015112
1.7500000000000004,0.24999883770942688,0.00010913000005530193,0.24999911065015112
1.766666666666667,0.24999883770942688,0.00010913072765106335,0.24999911065015112
1.7833333333333337,0.24999883770942688,0.00010913045844063163,0.24999911065015112
1.8000000000000003,0.24999883770942688,0.00010912968718912452,0.24999911065015112
1.8166666666666669,0.24999883770942688,0.00010913042933680117,0.24999911065015112
1.8333333333333335,0.24999883770942688,0.00010913010919466615,0.24999911065015112
1.85,0.24999883770942688,0.00010913010191870853,0.24999911065015112
1.8666666666666667,0.24999883770942688,0.00010913002915913239,0.24999911065015112
1.8833333333333333,0.24999883770942688,0.00010912965808529407,0.24999911065015112
1.9,0.24999883770942688,0.00010912976722465828,0.24999911065015112
1.9166666666666665,0.24999883770942688,0.00010912954894592986,0.24999911065015112
1.9333333333333331,0.24999883770942688,0.0001091293670469895,0.24999911065015112
1.9499999999999997,0.24999883770942688,0.00010912978177657351,0.24999911065015112
1.9666666666666672,0.24999883770942688,0.00010913068399531767,0.24999911065015112
1.9833333333333338,0.24999883770942688,0.00010913001460721716,0.24999911065015112
2.0000000000000004,0.24999883770942688,0.0001091303929570131,0.24999911065015112
2.016666666666667,0.24999883770942688,0.00010913109872490168,0.24999911065015112
2.0333333333333337,0.24999883770942688,0.00010913041478488594,0.24999911065015112
2.0500000000000003,0.24999883770942688,0.00010912918514804915,0.24999911065015112
2.066666666666667,0.24999883770942688,0.00010912900324910879,0.24999911065015112
2.0833333333333335,0.24999883770942688,0.00010912964353337884,0.24999911065015112
2.1,0.24999883770942688,0.00010913027654169127,0.24999911065015112
2.1166666666666667,0.24999883770942688,0.00010912970174103975,0.24999911065015112
2.1333333333333333,0.24999883770942688,0.0001091292651835829,0.24999911065015112
2.15,0.24999883770942688,0.00010912996367551386,0.24999911065015112
2.1666666666666665,0.24999883770942688,0.00010913000733125955,0.24999911065015112
2.183333333333333,0.24999883770942688,0.00010913042933680117,0.24999911065015112
2.1999999999999997,0.24999883770942688,0.00010912997095147148,0.24999911065015112
2.2166666666666672,0.24999883770942688,0.00010912992001976818,0.24999911065015112
2.233333333333334,0.24999883770942688,0.00010912970174103975,0.24999911065015112
2.2500000000000004,0.24999883770942688,0.00010912992729572579,0.24999911065015112
2.266666666666667,0.24999883770942688,0.0001091298254323192,0.24999911065015112
2.2833333333333337,0.24999883770942688,0.00010912947618635371,0.24999911065015112
2.3000000000000003,0.24999883770942688,0.00010913065489148721,0.24999911065015112
2.316666666666667,0.24999883770942688,0.00010913013102253899,0.24999911065015112
2.3333333333333335,0.24999883770942688,0.00010912990546785295,0.24999911065015112
2.35,0.24999883770942688,0.00010912909783655778,0.24999911065015112
2.3666666666666667,0.24999883770942688,0.00010913042933680117,0.24999911065015112
2.3833333333333333,0.24999883770942688,0.00010913029836956412,0.24999911065015112
2.4,0.24999883770942688,0.00010912983270827681,0.24999911065015112
2.4166666666666665,0.24999883770942688,0.0001091303420253098,0.24999911065015112
2.433333333333333,0.24999883770942688,0.00010912996367551386,0.24999911065015112
2.4499999999999997,0.24999883770942688,0.00010912911966443062,0.24999911065015112
2.4666666666666672,0.24999883770942688,0.00010912909783655778,0.24999911065015112
2.483333333333334,0.24999883770942688,0.0001091300873667933,0.24999911065015112
2.5000000000000004,0.24999883770942688,0.00010913004371104762,0.24999911065015112
2.516666666666667,0.24999883770942688,0.0001091297745006159,0.24999911065015112
2.5333333333333337,0.24999883770942688,0.00010913053847616538,0.24999911065015112
2.5500000000000003,0.24999883770942688,0.00010912978905253112,0.24999911065015112
2.566666666666667,0.24999883770942688,0.00010912997095147148,0.24999911065015112
2.5833333333333335,0.24999883770942688,0.00010912995639955625,0.24999911065015112
2.6,0.24999883770942688,0.00010913009464275092,0.24999911065015112
2.6166666666666667,0.24999883770942688,0.0001091301892301999,0.24999911065015112
2.6333333333333333,0.24999883770942688,0.00010913016740232706,0.24999911065015112
2.65,0.24999883770942688,0.00010912981815636158,0.24999911065015112
2.6666666666666665,0.24999883770942688,0.00010913028381764889,0.24999911065015112
2.683333333333333,0.24999883770942688,0.00010913069127127528,0.24999911065015112
2.6999999999999997,0.24999883770942688,0.0001091304438887164,0.24999911065015112
2.7166666666666672,0.24999883770942688,0.00010913024743786082,0.24999911065015112
2.733333333333334,0.24999883770942688,0.00010912917787209153,0.24999911065015112
2.7500000000000004,0.24999883770942688,0.00010913023288594559,0.24999911065015112
2.766666666666667,0.24999883770942688,0.00010912942525465041,0.24999911065015112
2.7833333333333337,0.24999883770942688,0.00010912929428741336,0.24999911065015112
2.8000000000000003,0.24999883770942688,0.00010912995639955625,0.24999911065015112
2.816666666666667,0.24999883770942688,0.00010912981088040397,0.24999911065015112
2.8333333333333335,0.24999883770942688,0.00010913066944340244,0.24999911065015112
2.85,0.24999883770942688,0.0001091306476155296,0.24999911065015112
2.8666666666666667,0.24999883770942688,0.00010912986908806488,0.24999911065015112
2.8833333333333333,0.24999883770942688,0.00010912985453614965,0.24999911065015112
2.9,0.24999883770942688,0.00010912963625742123,0.24999911065015112
2.9166666666666665,0.24999883770942688,0.00010913020378211513,0.24999911065015112
2.933333333333333,0.24999883770942688,0.0001091301892301999,0.24999911065015112
2.9499999999999997,0.24999883770942688,0.00010913036385318264,0.24999911065015112
2.9666666666666672,0.24999883770942688,0.0001091311642085202,0.24999911065015112
2.983333333333334,0.24999883770942688,0.00010913084406638518,0.24999911065015112
3.0000000000000004,0.24999883770942688,0.00010913036385318264,0.24999911065015112
