time_s,position_rad,velocity_rad_s,target_rad
0.8023839229999794,0.24951226560888887,0.008534659896666666,0.25
0.8125801850001153,0.24951226560888887,0.008604473065555555,0.25
0.8228684710002199,0.24951226560888887,0.00012217304555555555,0.25
0.8329884909999237,0.24951226560888887,0.00012217304555555555,0.25
0.8431070070000715,0.24951226560888887,0.00012217304555555555,0.25
0.8532335890004106,0.24951226560888887,0.00019198621444444444,0.25
0.8633512739997968,0.24951226560888887,0.00019198621444444444,0.25
0.8734839170001578,0.24951226560888887,0.0,0.25
0.8836804909997227,0.24951226560888887,0.0,0.25
0.8938214489999154,0.24951226560888887,0.0,0.25
0.9039566170004036,0.24951226560888887,0.0003316125522222222,0.25
0.9140727189997051,0.24951226560888887,0.008813912572222223,0.25
0.9242038399997909,0.24951226560888887,0.0,0.25
0.934391826999672,0.24951226560888887,0.00012217304555555555,0.25
0.9445609189997413,0.24951226560888887,0.008813912572222223,0.25
0.9546882220001862,0.24951226560888887,0.00012217304555555555,0.25
0.9648652280002352,0.24951226560888887,5.235987666666667e-05,0.25
0.9750471739998829,0.24951226560888887,0.00045378559777777775,0.25
0.9852151240002058,0.24951226560888887,0.0,0.25
0.9953464649997841,0.24951226560888887,0.00012217304555555555,0.25
1.0055337909998343,0.24951226560888887,0.0,0.25
1.015721056000075,0.24951226560888887,0.00888372574111111,0.25
1.0259432080001716,0.24951226560888887,0.008813912572222223,0.25
1.0361710400002266,0.24951226560888887,0.00888372574111111,0.25
1.046311598000102,0.24951226560888887,0.008604473065555555,0.25
1.0564281209999535,0.24951226560888887,0.0,0.25
1.0665431810002701,0.24951226560888887,0.00888372574111111,0.25
1.0768216380001832,0.24951226560888887,0.00019198621444444444,0.25
1.087143527999615,0.24951226560888887,0.00888372574111111,0.25
1.0974021780002658,0.24951226560888887,0.008744099403333334,0.25
1.1076252610000665,0.24951226560888887,5.235987666666667e-05,0.25
1.1180093169996326,0.24951226560888887,0.00888372574111111,0.25
1.128150155000185,0.24951226560888887,5.235987666666667e-05,0.25
1.1383606950003013,0.24951226560888887,0.0003316125522222222,0.25
1.1484775779999836,0.24951226560888887,0.008534659896666666,0.25
1.1585974379995605,0.24951226560888887,0.00019198621444444444,0.25
1.1687178680003854,0.24951226560888887,0.0,0.25
1.1788402519996453,0.24951226560888887,0.0003316125522222222,0.25
1.1889608519995818,0.24951226560888887,0.008813912572222223,0.25
1.199081632999878,0.24951226560888887,0.008604473065555555,0.25
1.2092023739996876,0.24951226560888887,0.0,0.25
1.2193229140002586,0.24951226560888887,0.00888372574111111,0.25
1.2294439560000683,0.24951226560888887,0.0,0.25
1.239563934999751,0.24951226560888887,5.235987666666667e-05,0.25
1.2496847660004278,0.24951226560888887,0.00019198621444444444,0.25
1.2598056670003643,0.24951226560888887,0.00012217304555555555,0.25
1.269930464999561,0.24951226560888887,5.235987666666667e-05,0.25
1.2800516469997092,0.24951226560888887,0.00019198621444444444,0.25
